"","sub","tb","day","version","condition","order","faceid","name","occupation","homestate","total","prop"
"409","sub08","tb9399",1,2,"bio",8,49,1,1,1,3,1
"410","sub08","tb9399",1,2,"bio",15,50,1,1,1,3,1
"411","sub08","tb9399",1,2,"bio",60,51,1,1,1,3,1
"412","sub08","tb9399",1,2,"bio",28,52,1,1,0,2,0.667
"413","sub08","tb9399",1,2,"bio",42,53,0,0,0,0,0
"414","sub08","tb9399",1,2,"bio",63,54,1,1,1,3,1
"415","sub08","tb9399",1,2,"bio",70,55,0,0,0,0,0
"416","sub08","tb9399",1,2,"bio",7,56,1,1,1,3,1
"417","sub08","tb9399",1,2,"bio",40,57,1,1,0,2,0.667
"418","sub08","tb9399",1,2,"bio",69,58,1,1,1,3,1
"419","sub08","tb9399",1,2,"bio",19,59,1,1,1,3,1
"420","sub08","tb9399",1,2,"bio",10,60,1,1,1,3,1
"421","sub08","tb9399",1,2,"bio",27,61,1,1,1,3,1
"422","sub08","tb9399",1,2,"bio",57,62,0,0,0,0,0
"423","sub08","tb9399",1,2,"bio",22,63,0,0,0,0,0
"424","sub08","tb9399",1,2,"bio",52,64,1,1,1,3,1
"425","sub08","tb9399",1,2,"bio",11,65,0,1,0,1,0.333
"426","sub08","tb9399",1,2,"bio",53,66,0,0,0,0,0
"427","sub08","tb9399",1,2,"bio",49,67,0,1,1,2,0.667
"428","sub08","tb9399",1,2,"bio",34,68,1,1,0,2,0.667
"429","sub08","tb9399",1,2,"bio",43,69,0,1,1,2,0.667
"430","sub08","tb9399",1,2,"bio",71,70,0,0,0,0,0
"431","sub08","tb9399",1,2,"bio",61,71,0,1,1,2,0.667
"432","sub08","tb9399",1,2,"bio",18,72,0,0,0,0,0
"433","sub09","tb9430",1,2,"phys",59,1,1,1,1,3,1
"434","sub09","tb9430",1,2,"phys",39,2,1,1,1,3,1
"435","sub09","tb9430",1,2,"phys",30,3,1,1,1,3,1
"436","sub09","tb9430",1,2,"phys",67,4,1,1,1,3,1
"437","sub09","tb9430",1,2,"phys",14,5,1,1,1,3,1
"438","sub09","tb9430",1,2,"phys",31,6,1,1,1,3,1
"439","sub09","tb9430",1,2,"phys",23,7,1,1,1,3,1
"440","sub09","tb9430",1,2,"phys",21,8,1,1,1,3,1
"441","sub09","tb9430",1,2,"phys",41,9,1,1,1,3,1
"442","sub09","tb9430",1,2,"phys",51,10,1,1,1,3,1
"443","sub09","tb9430",1,2,"phys",66,11,1,1,1,3,1
"444","sub09","tb9430",1,2,"phys",50,12,1,1,1,3,1
"445","sub09","tb9430",1,2,"phys",45,13,1,1,1,3,1
"446","sub09","tb9430",1,2,"phys",12,14,1,1,1,3,1
"447","sub09","tb9430",1,2,"phys",25,15,1,1,1,3,1
"448","sub09","tb9430",1,2,"phys",4,16,1,1,1,3,1
"449","sub09","tb9430",1,2,"phys",5,17,1,1,1,3,1
"450","sub09","tb9430",1,2,"phys",29,18,1,1,1,3,1
"451","sub09","tb9430",1,2,"phys",20,19,1,1,1,3,1
"452","sub09","tb9430",1,2,"phys",35,20,1,1,1,3,1
"453","sub09","tb9430",1,2,"phys",9,21,1,1,1,3,1
"454","sub09","tb9430",1,2,"phys",13,22,1,1,1,3,1
"455","sub09","tb9430",1,2,"phys",64,23,1,1,1,3,1
"456","sub09","tb9430",1,2,"phys",68,24,1,1,1,3,1
"457","sub09","tb9430",1,2,"phys",24,25,1,1,1,3,1
"458","sub09","tb9430",1,2,"phys",36,26,1,1,1,3,1
"459","sub09","tb9430",1,2,"phys",55,27,1,1,1,3,1
"460","sub09","tb9430",1,2,"phys",38,28,1,1,1,3,1
"461","sub09","tb9430",1,2,"phys",26,29,1,1,1,3,1
"462","sub09","tb9430",1,2,"phys",6,30,1,1,1,3,1
"463","sub09","tb9430",1,2,"phys",44,31,1,1,1,3,1
"464","sub09","tb9430",1,2,"phys",65,32,1,1,1,3,1
"465","sub09","tb9430",1,2,"phys",3,33,1,1,1,3,1
"466","sub09","tb9430",1,2,"phys",46,34,1,1,1,3,1
"467","sub09","tb9430",1,2,"phys",58,35,1,1,1,3,1
"468","sub09","tb9430",1,2,"phys",17,36,1,1,1,3,1
"469","sub09","tb9430",1,2,"bio",1,37,0,0,0,0,0
"470","sub09","tb9430",1,2,"bio",33,38,1,0,0,1,0.333
"471","sub09","tb9430",1,2,"bio",56,39,0,0,0,0,0
"472","sub09","tb9430",1,2,"bio",72,40,0,0,0,0,0
"473","sub09","tb9430",1,2,"bio",2,41,1,1,1,3,1
"474","sub09","tb9430",1,2,"bio",62,42,0,1,1,2,0.667
"475","sub09","tb9430",1,2,"bio",37,43,0,0,1,1,0.333
"476","sub09","tb9430",1,2,"bio",32,44,1,1,1,3,1
"477","sub09","tb9430",1,2,"bio",48,45,0,0,0,0,0
"478","sub09","tb9430",1,2,"bio",54,46,1,1,0,2,0.667
"479","sub09","tb9430",1,2,"bio",47,47,0,0,0,0,0
"480","sub09","tb9430",1,2,"bio",16,48,0,0,0,0,0
"481","sub09","tb9430",1,2,"bio",8,49,1,1,1,3,1
"482","sub09","tb9430",1,2,"bio",15,50,1,1,1,3,1
"483","sub09","tb9430",1,2,"bio",60,51,0,1,1,2,0.667
"484","sub09","tb9430",1,2,"bio",28,52,0,0,0,0,0
"485","sub09","tb9430",1,2,"bio",42,53,0,0,0,0,0
"486","sub09","tb9430",1,2,"bio",63,54,1,0,0,1,0.333
"487","sub09","tb9430",1,2,"bio",70,55,0,0,0,0,0
"488","sub09","tb9430",1,2,"bio",7,56,0,0,0,0,0
"489","sub09","tb9430",1,2,"bio",40,57,0,0,0,0,0
"490","sub09","tb9430",1,2,"bio",69,58,1,1,0,2,0.667
"491","sub09","tb9430",1,2,"bio",19,59,1,1,1,3,1
"492","sub09","tb9430",1,2,"bio",10,60,1,1,1,3,1
"493","sub09","tb9430",1,2,"bio",27,61,0,1,1,2,0.667
"494","sub09","tb9430",1,2,"bio",57,62,0,0,0,0,0
"495","sub09","tb9430",1,2,"bio",22,63,0,0,0,0,0
"496","sub09","tb9430",1,2,"bio",52,64,1,1,1,3,1
"497","sub09","tb9430",1,2,"bio",11,65,1,1,1,3,1
"498","sub09","tb9430",1,2,"bio",53,66,0,1,0,1,0.333
"499","sub09","tb9430",1,2,"bio",49,67,0,0,0,0,0
"500","sub09","tb9430",1,2,"bio",34,68,0,0,0,0,0
"501","sub09","tb9430",1,2,"bio",43,69,1,1,1,3,1
"502","sub09","tb9430",1,2,"bio",71,70,0,0,0,0,0
"503","sub09","tb9430",1,2,"bio",61,71,0,0,0,0,0
"504","sub09","tb9430",1,2,"bio",18,72,0,0,0,0,0
"505","sub11","tb9488",1,1,"bio",59,1,0,0,0,0,0
"506","sub11","tb9488",1,1,"bio",39,2,0,0,0,0,0
"507","sub11","tb9488",1,1,"bio",30,3,1,1,1,3,1
"508","sub11","tb9488",1,1,"bio",67,4,1,1,1,3,1
"509","sub11","tb9488",1,1,"bio",14,5,0,0,0,0,0
"510","sub11","tb9488",1,1,"bio",31,6,1,1,1,3,1
"511","sub11","tb9488",1,1,"bio",23,7,1,1,1,3,1
"512","sub11","tb9488",1,1,"bio",21,8,0,0,0,0,0
"513","sub11","tb9488",1,1,"bio",41,9,0,0,0,0,0
"514","sub11","tb9488",1,1,"bio",51,10,1,1,1,3,1
"515","sub11","tb9488",1,1,"bio",66,11,1,1,1,3,1
"516","sub11","tb9488",1,1,"bio",50,12,0,0,0,0,0
"517","sub11","tb9488",1,1,"bio",45,13,0,0,0,0,0
"518","sub11","tb9488",1,1,"bio",12,14,0,0,0,0,0
"519","sub11","tb9488",1,1,"bio",25,15,1,1,1,3,1
"520","sub11","tb9488",1,1,"bio",4,16,0,0,0,0,0
"521","sub11","tb9488",1,1,"bio",5,17,1,1,1,3,1
"522","sub11","tb9488",1,1,"bio",29,18,0,0,0,0,0
"523","sub11","tb9488",1,1,"bio",20,19,1,1,1,3,1
"524","sub11","tb9488",1,1,"bio",35,20,0,0,0,0,0
"525","sub11","tb9488",1,1,"bio",9,21,0,0,0,0,0
"526","sub11","tb9488",1,1,"bio",13,22,1,1,1,3,1
"527","sub11","tb9488",1,1,"bio",64,23,1,1,1,3,1
"528","sub11","tb9488",1,1,"bio",68,24,1,1,1,3,1
"529","sub11","tb9488",1,1,"bio",24,25,1,1,1,3,1
"530","sub11","tb9488",1,1,"bio",36,26,0,1,1,2,0.667
"531","sub11","tb9488",1,1,"bio",55,27,0,0,0,0,0
"532","sub11","tb9488",1,1,"bio",38,28,1,1,1,3,1
"533","sub11","tb9488",1,1,"bio",26,29,1,1,1,3,1
"534","sub11","tb9488",1,1,"bio",6,30,0,0,0,0,0
"535","sub11","tb9488",1,1,"bio",44,31,0,0,0,0,0
"536","sub11","tb9488",1,1,"bio",65,32,1,1,1,3,1
"537","sub11","tb9488",1,1,"bio",3,33,1,1,1,3,1
"538","sub11","tb9488",1,1,"bio",46,34,0,1,1,2,0.667
"539","sub11","tb9488",1,1,"bio",58,35,0,0,0,0,0
"540","sub11","tb9488",1,1,"bio",17,36,0,0,0,0,0
"541","sub11","tb9488",1,1,"phys",1,37,1,1,1,3,1
"542","sub11","tb9488",1,1,"phys",33,38,1,1,1,3,1
"543","sub11","tb9488",1,1,"phys",56,39,1,1,1,3,1
"544","sub11","tb9488",1,1,"phys",72,40,1,1,1,3,1
"545","sub11","tb9488",1,1,"phys",2,41,1,1,1,3,1
"546","sub11","tb9488",1,1,"phys",62,42,1,1,1,3,1
"547","sub11","tb9488",1,1,"phys",37,43,1,1,1,3,1
"548","sub11","tb9488",1,1,"phys",32,44,1,1,1,3,1
"549","sub11","tb9488",1,1,"phys",48,45,1,1,1,3,1
"550","sub11","tb9488",1,1,"phys",54,46,1,1,1,3,1
"551","sub11","tb9488",1,1,"phys",47,47,1,1,1,3,1
"552","sub11","tb9488",1,1,"phys",16,48,1,1,1,3,1
"553","sub11","tb9488",1,1,"phys",8,49,1,1,1,3,1
"554","sub11","tb9488",1,1,"phys",15,50,1,1,1,3,1
"555","sub11","tb9488",1,1,"phys",60,51,1,1,1,3,1
"556","sub11","tb9488",1,1,"phys",28,52,1,1,1,3,1
"557","sub11","tb9488",1,1,"phys",42,53,1,1,1,3,1
"558","sub11","tb9488",1,1,"phys",63,54,1,1,1,3,1
"559","sub11","tb9488",1,1,"phys",70,55,1,1,1,3,1
"560","sub11","tb9488",1,1,"phys",7,56,1,1,1,3,1
"561","sub11","tb9488",1,1,"phys",40,57,1,1,1,3,1
"562","sub11","tb9488",1,1,"phys",69,58,1,1,1,3,1
"563","sub11","tb9488",1,1,"phys",19,59,1,1,1,3,1
"564","sub11","tb9488",1,1,"phys",10,60,1,1,1,3,1
"565","sub11","tb9488",1,1,"phys",27,61,1,1,1,3,1
"566","sub11","tb9488",1,1,"phys",57,62,1,1,1,3,1
"567","sub11","tb9488",1,1,"phys",22,63,1,1,1,3,1
"568","sub11","tb9488",1,1,"phys",52,64,1,1,1,3,1
"569","sub11","tb9488",1,1,"phys",11,65,1,1,1,3,1
"570","sub11","tb9488",1,1,"phys",53,66,1,1,1,3,1
"571","sub11","tb9488",1,1,"phys",49,67,1,1,1,3,1
"572","sub11","tb9488",1,1,"phys",34,68,1,1,1,3,1
"573","sub11","tb9488",1,1,"phys",43,69,1,1,1,3,1
"574","sub11","tb9488",1,1,"phys",71,70,1,1,1,3,1
"575","sub11","tb9488",1,1,"phys",61,71,1,1,1,3,1
"576","sub11","tb9488",1,1,"phys",18,72,1,1,1,3,1
"577","sub12","tb9516",1,1,"bio",59,1,1,1,1,3,1
"578","sub12","tb9516",1,1,"bio",39,2,0,0,0,0,0
"579","sub12","tb9516",1,1,"bio",30,3,0,0,0,0,0
"580","sub12","tb9516",1,1,"bio",67,4,1,1,1,3,1
"581","sub12","tb9516",1,1,"bio",14,5,0,0,0,0,0
"582","sub12","tb9516",1,1,"bio",31,6,1,1,1,3,1
"583","sub12","tb9516",1,1,"bio",23,7,0,0,0,0,0
"584","sub12","tb9516",1,1,"bio",21,8,1,1,1,3,1
"585","sub12","tb9516",1,1,"bio",41,9,0,0,0,0,0
"586","sub12","tb9516",1,1,"bio",51,10,1,1,1,3,1
"587","sub12","tb9516",1,1,"bio",66,11,1,1,1,3,1
"588","sub12","tb9516",1,1,"bio",50,12,0,0,0,0,0
"589","sub12","tb9516",1,1,"bio",45,13,0,0,0,0,0
"590","sub12","tb9516",1,1,"bio",12,14,0,0,0,0,0
"591","sub12","tb9516",1,1,"bio",25,15,0,0,0,0,0
"592","sub12","tb9516",1,1,"bio",4,16,0,0,0,0,0
"593","sub12","tb9516",1,1,"bio",5,17,0,0,0,0,0
"594","sub12","tb9516",1,1,"bio",29,18,0,0,0,0,0
"595","sub12","tb9516",1,1,"bio",20,19,1,1,1,3,1
"596","sub12","tb9516",1,1,"bio",35,20,1,1,1,3,1
"597","sub12","tb9516",1,1,"bio",9,21,1,1,1,3,1
"598","sub12","tb9516",1,1,"bio",13,22,0,0,0,0,0
"599","sub12","tb9516",1,1,"bio",64,23,0,0,0,0,0
"600","sub12","tb9516",1,1,"bio",68,24,0,0,0,0,0
"601","sub12","tb9516",1,1,"bio",24,25,0,0,0,0,0
"602","sub12","tb9516",1,1,"bio",36,26,1,1,1,3,1
"603","sub12","tb9516",1,1,"bio",55,27,0,0,0,0,0
"604","sub12","tb9516",1,1,"bio",38,28,1,1,1,3,1
"605","sub12","tb9516",1,1,"bio",26,29,1,1,1,3,1
"606","sub12","tb9516",1,1,"bio",6,30,1,1,0,2,0.667
"607","sub12","tb9516",1,1,"bio",44,31,0,0,0,0,0
"608","sub12","tb9516",1,1,"bio",65,32,0,0,0,0,0
"609","sub12","tb9516",1,1,"bio",3,33,0,0,0,0,0
"610","sub12","tb9516",1,1,"bio",46,34,1,1,1,3,1
"611","sub12","tb9516",1,1,"bio",58,35,0,0,0,0,0
"612","sub12","tb9516",1,1,"bio",17,36,0,0,0,0,0
"613","sub12","tb9516",1,1,"phys",1,37,1,1,1,3,1
"614","sub12","tb9516",1,1,"phys",33,38,1,1,1,3,1
"615","sub12","tb9516",1,1,"phys",56,39,1,1,1,3,1
"616","sub12","tb9516",1,1,"phys",72,40,1,1,1,3,1
"617","sub12","tb9516",1,1,"phys",2,41,1,1,1,3,1
"618","sub12","tb9516",1,1,"phys",62,42,1,1,1,3,1
"619","sub12","tb9516",1,1,"phys",37,43,1,1,1,3,1
"620","sub12","tb9516",1,1,"phys",32,44,1,1,1,3,1
"621","sub12","tb9516",1,1,"phys",48,45,1,1,1,3,1
"622","sub12","tb9516",1,1,"phys",54,46,1,1,1,3,1
"623","sub12","tb9516",1,1,"phys",47,47,1,1,1,3,1
"624","sub12","tb9516",1,1,"phys",16,48,1,1,1,3,1
"625","sub12","tb9516",1,1,"phys",8,49,1,1,1,3,1
"626","sub12","tb9516",1,1,"phys",15,50,1,1,1,3,1
"627","sub12","tb9516",1,1,"phys",60,51,1,1,1,3,1
"628","sub12","tb9516",1,1,"phys",28,52,1,1,1,3,1
"629","sub12","tb9516",1,1,"phys",42,53,1,1,1,3,1
"630","sub12","tb9516",1,1,"phys",63,54,1,1,1,3,1
"631","sub12","tb9516",1,1,"phys",70,55,1,1,1,3,1
"632","sub12","tb9516",1,1,"phys",7,56,1,1,1,3,1
"633","sub12","tb9516",1,1,"phys",40,57,1,1,1,3,1
"634","sub12","tb9516",1,1,"phys",69,58,1,1,1,3,1
"635","sub12","tb9516",1,1,"phys",19,59,1,1,1,3,1
"636","sub12","tb9516",1,1,"phys",10,60,1,1,1,3,1
"637","sub12","tb9516",1,1,"phys",27,61,1,1,1,3,1
"638","sub12","tb9516",1,1,"phys",57,62,1,1,1,3,1
"639","sub12","tb9516",1,1,"phys",22,63,1,1,1,3,1
"640","sub12","tb9516",1,1,"phys",52,64,1,1,1,3,1
"641","sub12","tb9516",1,1,"phys",11,65,1,1,1,3,1
"642","sub12","tb9516",1,1,"phys",53,66,1,1,1,3,1
"643","sub12","tb9516",1,1,"phys",49,67,1,1,1,3,1
"644","sub12","tb9516",1,1,"phys",34,68,1,1,1,3,1
"645","sub12","tb9516",1,1,"phys",43,69,1,1,1,3,1
"646","sub12","tb9516",1,1,"phys",71,70,1,1,1,3,1
"647","sub12","tb9516",1,1,"phys",61,71,1,1,1,3,1
"648","sub12","tb9516",1,1,"phys",18,72,1,1,1,3,1
"649","sub13","tb9555",1,1,"bio",59,1,1,1,1,3,1
"650","sub13","tb9555",1,1,"bio",39,2,1,1,1,3,1
"651","sub13","tb9555",1,1,"bio",30,3,0,0,0,0,0
"652","sub13","tb9555",1,1,"bio",67,4,1,1,1,3,1
"653","sub13","tb9555",1,1,"bio",14,5,1,0,1,2,0.667
"654","sub13","tb9555",1,1,"bio",31,6,0,0,0,0,0
"655","sub13","tb9555",1,1,"bio",23,7,1,1,1,3,1
"656","sub13","tb9555",1,1,"bio",21,8,1,1,1,3,1
"657","sub13","tb9555",1,1,"bio",41,9,0,0,0,0,0
"658","sub13","tb9555",1,1,"bio",51,10,1,1,1,3,1
"659","sub13","tb9555",1,1,"bio",66,11,1,1,1,3,1
"660","sub13","tb9555",1,1,"bio",50,12,0,0,0,0,0
"661","sub13","tb9555",1,1,"bio",45,13,0,0,0,0,0
"662","sub13","tb9555",1,1,"bio",12,14,1,1,1,3,1
"663","sub13","tb9555",1,1,"bio",25,15,1,1,1,3,1
"664","sub13","tb9555",1,1,"bio",4,16,1,0,1,2,0.667
"665","sub13","tb9555",1,1,"bio",5,17,1,0,0,1,0.333
"666","sub13","tb9555",1,1,"bio",29,18,1,1,1,3,1
"667","sub13","tb9555",1,1,"bio",20,19,1,1,1,3,1
"668","sub13","tb9555",1,1,"bio",35,20,1,1,1,3,1
"669","sub13","tb9555",1,1,"bio",9,21,1,1,1,3,1
"670","sub13","tb9555",1,1,"bio",13,22,1,1,1,3,1
"671","sub13","tb9555",1,1,"bio",64,23,1,1,1,3,1
"672","sub13","tb9555",1,1,"bio",68,24,1,1,1,3,1
"673","sub13","tb9555",1,1,"bio",24,25,1,1,1,3,1
"674","sub13","tb9555",1,1,"bio",36,26,1,0,1,2,0.667
"675","sub13","tb9555",1,1,"bio",55,27,1,1,1,3,1
"676","sub13","tb9555",1,1,"bio",38,28,1,1,1,3,1
"677","sub13","tb9555",1,1,"bio",26,29,1,1,0,2,0.667
"678","sub13","tb9555",1,1,"bio",6,30,1,0,1,2,0.667
"679","sub13","tb9555",1,1,"bio",44,31,1,1,1,3,1
"680","sub13","tb9555",1,1,"bio",65,32,1,1,1,3,1
"681","sub13","tb9555",1,1,"bio",3,33,1,1,1,3,1
"682","sub13","tb9555",1,1,"bio",46,34,1,1,1,3,1
"683","sub13","tb9555",1,1,"bio",58,35,1,1,1,3,1
"684","sub13","tb9555",1,1,"bio",17,36,0,0,0,0,0
"685","sub13","tb9555",1,1,"phys",1,37,1,1,1,3,1
"686","sub13","tb9555",1,1,"phys",33,38,1,1,1,3,1
"687","sub13","tb9555",1,1,"phys",56,39,1,1,1,3,1
"688","sub13","tb9555",1,1,"phys",72,40,1,1,1,3,1
"689","sub13","tb9555",1,1,"phys",2,41,1,1,1,3,1
"690","sub13","tb9555",1,1,"phys",62,42,1,1,1,3,1
"691","sub13","tb9555",1,1,"phys",37,43,1,1,1,3,1
"692","sub13","tb9555",1,1,"phys",32,44,1,1,1,3,1
"693","sub13","tb9555",1,1,"phys",48,45,1,1,1,3,1
"694","sub13","tb9555",1,1,"phys",54,46,1,1,1,3,1
"695","sub13","tb9555",1,1,"phys",47,47,1,1,1,3,1
"696","sub13","tb9555",1,1,"phys",16,48,1,1,1,3,1
"697","sub13","tb9555",1,1,"phys",8,49,1,1,1,3,1
"698","sub13","tb9555",1,1,"phys",15,50,1,1,1,3,1
"699","sub13","tb9555",1,1,"phys",60,51,1,1,1,3,1
"700","sub13","tb9555",1,1,"phys",28,52,1,1,1,3,1
"701","sub13","tb9555",1,1,"phys",42,53,1,1,1,3,1
"702","sub13","tb9555",1,1,"phys",63,54,1,1,1,3,1
"703","sub13","tb9555",1,1,"phys",70,55,1,1,1,3,1
"704","sub13","tb9555",1,1,"phys",7,56,1,1,1,3,1
"705","sub13","tb9555",1,1,"phys",40,57,1,1,1,3,1
"706","sub13","tb9555",1,1,"phys",69,58,1,1,1,3,1
"707","sub13","tb9555",1,1,"phys",19,59,1,1,1,3,1
"708","sub13","tb9555",1,1,"phys",10,60,1,1,1,3,1
"709","sub13","tb9555",1,1,"phys",27,61,1,1,1,3,1
"710","sub13","tb9555",1,1,"phys",57,62,1,1,1,3,1
"711","sub13","tb9555",1,1,"phys",22,63,1,1,1,3,1
"712","sub13","tb9555",1,1,"phys",52,64,1,1,1,3,1
"713","sub13","tb9555",1,1,"phys",11,65,1,1,1,3,1
"714","sub13","tb9555",1,1,"phys",53,66,1,1,1,3,1
"715","sub13","tb9555",1,1,"phys",49,67,1,1,1,3,1
"716","sub13","tb9555",1,1,"phys",34,68,1,1,1,3,1
"717","sub13","tb9555",1,1,"phys",43,69,1,1,1,3,1
"718","sub13","tb9555",1,1,"phys",71,70,1,1,1,3,1
"719","sub13","tb9555",1,1,"phys",61,71,1,1,1,3,1
"720","sub13","tb9555",1,1,"phys",18,72,1,1,1,3,1
"721","sub14","tb9585",1,2,"phys",59,1,1,1,1,3,1
"722","sub14","tb9585",1,2,"phys",39,2,1,1,1,3,1
"723","sub14","tb9585",1,2,"phys",30,3,1,1,1,3,1
"724","sub14","tb9585",1,2,"phys",67,4,1,1,1,3,1
"725","sub14","tb9585",1,2,"phys",14,5,1,1,1,3,1
"726","sub14","tb9585",1,2,"phys",31,6,1,1,1,3,1
"727","sub14","tb9585",1,2,"phys",23,7,1,1,1,3,1
"728","sub14","tb9585",1,2,"phys",21,8,1,1,1,3,1
"729","sub14","tb9585",1,2,"phys",41,9,1,1,1,3,1
"730","sub14","tb9585",1,2,"phys",51,10,1,1,1,3,1
"731","sub14","tb9585",1,2,"phys",66,11,1,1,1,3,1
"732","sub14","tb9585",1,2,"phys",50,12,1,1,1,3,1
"733","sub14","tb9585",1,2,"phys",45,13,1,1,1,3,1
"734","sub14","tb9585",1,2,"phys",12,14,1,1,1,3,1
"735","sub14","tb9585",1,2,"phys",25,15,1,1,1,3,1
"736","sub14","tb9585",1,2,"phys",4,16,1,1,1,3,1
"737","sub14","tb9585",1,2,"phys",5,17,1,1,1,3,1
"738","sub14","tb9585",1,2,"phys",29,18,1,1,1,3,1
"739","sub14","tb9585",1,2,"phys",20,19,1,1,1,3,1
"740","sub14","tb9585",1,2,"phys",35,20,1,1,1,3,1
"741","sub14","tb9585",1,2,"phys",9,21,1,1,1,3,1
"742","sub14","tb9585",1,2,"phys",13,22,1,1,1,3,1
"743","sub14","tb9585",1,2,"phys",64,23,1,1,1,3,1
"744","sub14","tb9585",1,2,"phys",68,24,1,1,1,3,1
"745","sub14","tb9585",1,2,"phys",24,25,1,1,1,3,1
"746","sub14","tb9585",1,2,"phys",36,26,1,1,1,3,1
"747","sub14","tb9585",1,2,"phys",55,27,1,1,1,3,1
"748","sub14","tb9585",1,2,"phys",38,28,1,1,1,3,1
"749","sub14","tb9585",1,2,"phys",26,29,1,1,1,3,1
"750","sub14","tb9585",1,2,"phys",6,30,1,1,1,3,1
"751","sub14","tb9585",1,2,"phys",44,31,1,1,1,3,1
"752","sub14","tb9585",1,2,"phys",65,32,1,1,1,3,1
"753","sub14","tb9585",1,2,"phys",3,33,1,1,1,3,1
"754","sub14","tb9585",1,2,"phys",46,34,1,1,1,3,1
"755","sub14","tb9585",1,2,"phys",58,35,1,1,1,3,1
"756","sub14","tb9585",1,2,"phys",17,36,1,1,1,3,1
"757","sub14","tb9585",1,2,"bio",1,37,0,0,0,0,0
"758","sub14","tb9585",1,2,"bio",33,38,0,0,0,0,0
"759","sub14","tb9585",1,2,"bio",56,39,0,0,0,0,0
"760","sub14","tb9585",1,2,"bio",72,40,1,1,1,3,1
"761","sub14","tb9585",1,2,"bio",2,41,0,0,0,0,0
"762","sub14","tb9585",1,2,"bio",62,42,1,1,1,3,1
"763","sub14","tb9585",1,2,"bio",37,43,1,1,1,3,1
"764","sub14","tb9585",1,2,"bio",32,44,0,0,0,0,0
"765","sub14","tb9585",1,2,"bio",48,45,0,0,0,0,0
"766","sub14","tb9585",1,2,"bio",54,46,1,1,1,3,1
"767","sub14","tb9585",1,2,"bio",47,47,0,0,0,0,0
"768","sub14","tb9585",1,2,"bio",16,48,1,1,1,3,1
"769","sub14","tb9585",1,2,"bio",8,49,1,1,1,3,1
"770","sub14","tb9585",1,2,"bio",15,50,0,0,0,0,0
"771","sub14","tb9585",1,2,"bio",60,51,0,0,0,0,0
"772","sub14","tb9585",1,2,"bio",28,52,0,0,0,0,0
"773","sub14","tb9585",1,2,"bio",42,53,0,0,0,0,0
"774","sub14","tb9585",1,2,"bio",63,54,0,0,0,0,0
"775","sub14","tb9585",1,2,"bio",70,55,0,0,0,0,0
"776","sub14","tb9585",1,2,"bio",7,56,0,0,0,0,0
"777","sub14","tb9585",1,2,"bio",40,57,1,1,0,2,0.667
"778","sub14","tb9585",1,2,"bio",69,58,1,1,1,3,1
"779","sub14","tb9585",1,2,"bio",19,59,1,1,1,3,1
"780","sub14","tb9585",1,2,"bio",10,60,0,0,0,0,0
"781","sub14","tb9585",1,2,"bio",27,61,1,1,1,3,1
"782","sub14","tb9585",1,2,"bio",57,62,0,0,0,0,0
"783","sub14","tb9585",1,2,"bio",22,63,1,1,1,3,1
"784","sub14","tb9585",1,2,"bio",52,64,1,1,1,3,1
"785","sub14","tb9585",1,2,"bio",11,65,0,0,0,0,0
"786","sub14","tb9585",1,2,"bio",53,66,0,0,0,0,0
"787","sub14","tb9585",1,2,"bio",49,67,0,0,0,0,0
"788","sub14","tb9585",1,2,"bio",34,68,0,0,0,0,0
"789","sub14","tb9585",1,2,"bio",43,69,0,0,0,0,0
"790","sub14","tb9585",1,2,"bio",71,70,0,1,1,2,0.667
"791","sub14","tb9585",1,2,"bio",61,71,0,0,0,0,0
"792","sub14","tb9585",1,2,"bio",18,72,1,1,1,3,1
"793","sub15","tb9586",1,2,"phys",59,1,1,1,1,3,1
"794","sub15","tb9586",1,2,"phys",39,2,1,1,1,3,1
"795","sub15","tb9586",1,2,"phys",30,3,1,1,1,3,1
"796","sub15","tb9586",1,2,"phys",67,4,1,1,1,3,1
"797","sub15","tb9586",1,2,"phys",14,5,1,1,1,3,1
"798","sub15","tb9586",1,2,"phys",31,6,1,1,1,3,1
"799","sub15","tb9586",1,2,"phys",23,7,1,1,1,3,1
"800","sub15","tb9586",1,2,"phys",21,8,1,1,1,3,1
"801","sub15","tb9586",1,2,"phys",41,9,1,1,1,3,1
"802","sub15","tb9586",1,2,"phys",51,10,1,1,1,3,1
"803","sub15","tb9586",1,2,"phys",66,11,1,1,1,3,1
"804","sub15","tb9586",1,2,"phys",50,12,1,1,1,3,1
"805","sub15","tb9586",1,2,"phys",45,13,1,1,1,3,1
"806","sub15","tb9586",1,2,"phys",12,14,1,1,1,3,1
"807","sub15","tb9586",1,2,"phys",25,15,1,1,1,3,1
"808","sub15","tb9586",1,2,"phys",4,16,1,1,1,3,1
"809","sub15","tb9586",1,2,"phys",5,17,1,1,1,3,1
"810","sub15","tb9586",1,2,"phys",29,18,1,1,1,3,1
"811","sub15","tb9586",1,2,"phys",20,19,1,1,1,3,1
"812","sub15","tb9586",1,2,"phys",35,20,1,1,1,3,1
"813","sub15","tb9586",1,2,"phys",9,21,1,1,1,3,1
"814","sub15","tb9586",1,2,"phys",13,22,1,1,1,3,1
"815","sub15","tb9586",1,2,"phys",64,23,1,1,1,3,1
"816","sub15","tb9586",1,2,"phys",68,24,1,1,1,3,1
"817","sub15","tb9586",1,2,"phys",24,25,1,1,1,3,1
